mean_iki,std_iki,pause_count,mean_pause,long_pause_count,total_events,insert_count,insert_suggestion_count,insert_letter_suggestion_count,backspace_count,delete_word_count,delete_sentence_count,switch_view_count,gaze_event_count,text_area_gaze_count,tile_gaze_not_selected_count,error_rate,wpm,event_rate,session_time,fatigue,source
0.7885600090026855,0.4608921218975257,6,1.4373332659403484,0,26,2,4,11,0,0,0,0,9,0,9,0.0,20.087247411941803,1.3188596785618356,40.0,5.0,realtime
0.6175312548875809,0.4474010803416874,6,1.337833285331726,1,33,4,2,6,1,0,0,4,16,0,16,0.1,12.145134259423587,1.6699559606707437,60.0,5.0,realtime
0.5293783754915804,0.3926380149297264,4,1.4452499151229858,0,38,4,5,4,0,0,0,4,21,0,21,0.0,20.217491303388012,1.940062296789759,80.0,5.0,realtime
0.5513888862397935,0.3017033927180959,3,1.209666649500529,0,37,1,4,9,0,0,0,1,22,0,22,0.0,18.13602023826628,1.863979857821812,100.0,5.0,realtime
0.6101562455296516,0.6081779615606965,4,1.749000072479248,1,33,3,4,8,0,0,0,3,15,0,15,0.0,19.052496938564996,1.6901408574533463,120.0,5.0,realtime
0.7484000047047933,0.6091973148304731,5,1.473799991607666,1,16,1,4,3,0,0,0,0,8,0,8,0.0,25.65472992958284,1.425262773865713,140.0,5.0,realtime
0.5146578926789133,0.3744375389084876,3,1.5523333549499512,1,39,4,3,4,0,0,0,6,22,1,21,0.0,14.112594012559343,1.9941708930790376,0.0,3.0,realtime
0.491525000333786,0.259146123494554,1,1.4860000610351562,0,41,3,5,6,3,0,0,3,21,0,21,0.3333333333333333,20.751742013271674,2.0853466238826925,20.0,3.0,realtime
0.4604418610417565,0.2303684496507153,1,1.184000015258789,0,44,5,3,2,0,0,0,5,29,0,29,0.0,13.334006751319572,2.222334458553262,40.0,3.0,realtime
0.5595142909458706,0.3425991496102525,3,1.3656665484110515,0,36,4,4,4,0,0,0,5,19,0,19,0.0,17.15773869470072,1.8383291458607915,60.0,3.0,realtime
0.559085716520037,0.2850610456320204,3,1.2110000451405842,0,36,2,4,6,1,0,0,3,20,0,20,0.125,17.170891182400553,1.8397383409714885,80.0,3.0,realtime
0.5359166661898295,0.2829743164428498,3,1.1203332742055256,0,37,3,5,7,0,0,0,2,20,1,19,0.0,21.769553743518333,1.9177940202623291,100.0,3.0,realtime
0.5098124891519547,0.3287646184651689,2,1.1815000772476196,0,17,2,2,2,0,0,0,2,9,0,9,0.0,20.595807720336897,2.084099590748377,120.0,3.0,realtime
0.521078950480411,0.3729975195205042,7,1.2260000024523054,0,39,2,3,6,0,0,0,3,25,0,25,0.0,13.938689881908571,1.969597483313168,0.0,4.0,realtime
0.6260333299636841,0.3878880543540252,3,1.5256667137145996,0,31,3,5,5,0,0,0,2,16,1,15,0.0,21.08513934995398,1.650604343051953,20.0,4.0,realtime
0.5364864903527338,0.4023264037813078,2,1.955000042915344,1,38,4,1,5,0,0,0,5,23,0,23,0.0,8.463476009536022,1.914357668823624,40.0,4.0,realtime
0.4400888866848416,0.2559156363111022,1,1.6400001049041748,0,46,5,1,7,0,0,0,4,29,0,29,0.0,10.300949354760151,2.3227630897988583,60.0,4.0,realtime
0.486731709503546,0.4059841642988976,2,1.91949999332428,1,42,6,2,3,1,0,0,5,25,0,25,0.1111111111111111,11.425135246331395,2.1046301769557836,80.0,4.0,realtime
0.6436129000879103,0.8406611203623681,2,3.6890000104904175,2,32,2,2,3,0,0,0,3,22,0,22,0.0,9.02165200869984,1.6038492459910827,100.0,4.0,realtime
0.5238571394057501,0.2876717380294593,2,1.1399999856948853,0,22,3,3,3,0,0,0,3,10,0,10,0.0,22.907008604698007,1.9998182115212544,120.0,4.0,realtime
0.5241052602466784,0.2991464484579254,4,1.121000051498413,0,39,2,3,7,0,0,0,1,26,1,25,0.0,14.460735167691126,1.9582245539581735,0.0,5.0,realtime
0.5908709649116762,0.420591126055121,2,1.840499997138977,1,32,3,4,6,0,0,0,3,16,0,16,0.0,18.99874442686644,1.747010981780822,20.0,5.0,realtime
0.6273333390553792,1.0473123537336009,1,6.117000102996826,1,31,3,3,1,0,0,0,5,19,0,19,0.0,12.114771409158427,1.6471838319469796,40.0,5.0,realtime
0.6218437477946281,0.2762573473850246,2,1.2064999341964722,0,33,2,3,8,0,0,0,4,16,0,16,0.0,15.076134532587137,1.6583747985845851,60.0,5.0,realtime
0.5269189203107679,0.3699638657262797,3,1.4036667346954346,1,38,4,3,6,0,0,0,4,21,0,21,0.0,15.387771809989442,1.9491177625986629,80.0,5.0,realtime
0.7140357153756278,0.757094727883402,6,1.8198333581288657,1,29,3,3,8,0,0,0,1,14,0,14,0.0,15.605461887848705,1.4505076754731163,100.0,5.0,realtime
0.6229687556624413,0.3709033303212392,5,1.257399892807007,0,33,3,4,5,1,0,0,5,15,0,15,0.125,16.854777875392323,1.655379969904603,120.0,5.0,realtime
0.4888571330479213,0.3059640009949069,1,1.376999855041504,0,15,2,1,1,0,0,0,1,10,0,10,0.0,14.026885144111564,2.1917008037674317,140.0,5.0,realtime
0.5552285739353725,0.5087625263598424,3,2.0426666736602783,2,36,3,2,5,0,0,0,2,24,0,24,0.0,11.115113416599687,1.852518902766615,0.0,5.0,realtime
0.5231578977484452,0.4515381826044582,5,1.4934000015258788,1,39,2,3,4,0,0,0,4,26,0,26,0.0,12.676056265057367,1.9617706124493544,20.0,5.0,realtime
0.5040256426884577,0.4050182446356177,3,1.7140000661214192,1,40,6,3,2,0,0,0,4,25,0,25,0.0,14.040799668792603,2.0348985027235655,40.0,5.0,realtime
0.5122564083490616,0.3630685367093548,4,1.375499963760376,1,40,6,3,4,0,0,0,4,23,1,22,0.0,15.016518225899873,2.0022024301199832,60.0,5.0,realtime
0.5335277716318766,0.3218427631937071,4,1.2630000114440918,0,37,0,5,8,3,0,0,0,21,0,21,0.375,20.61748344674694,1.9263810291152448,80.0,5.0,realtime
0.621161291676183,0.4374561885854096,4,1.5974999070167542,1,32,2,3,10,0,0,0,2,15,1,14,0.0,16.825924350537814,1.6618196889420065,100.0,5.0,realtime
0.6614800071716309,0.438899678665662,5,1.382200002670288,0,26,2,3,6,0,0,0,1,14,0,14,0.0,16.689846828787836,1.572231947639434,120.0,5.0,realtime
0.5382499959733751,0.3841839027056213,3,1.6019999980926514,0,37,3,3,5,0,0,0,3,23,0,23,0.0,14.243691080391391,1.9094803259944984,0.0,5.0,realtime
0.7117499964577811,0.6572449209620799,5,1.9480000495910643,2,29,3,5,3,0,0,0,3,15,0,15,0.0,18.666265334505493,1.455165845969514,20.0,5.0,realtime
0.8070833384990692,0.7652172611212746,6,1.763166626294454,1,25,2,3,5,0,0,0,3,12,0,12,0.0,13.629323609203324,1.2906556448109203,40.0,5.0,realtime
0.5999393896623091,0.464401715914527,3,1.7910000483194988,1,34,2,2,8,0,0,0,2,20,0,20,0.0,12.122436696181774,1.7173451986257513,60.0,5.0,realtime
0.6355806473762758,0.545297025213443,5,1.6375999927520752,1,32,3,2,7,0,0,0,4,16,0,16,0.0,12.180886117017964,1.6241181489357284,80.0,5.0,realtime
0.5405135154724121,0.3617106361301714,2,1.6959999799728394,0,38,3,2,10,1,0,0,3,19,0,19,0.0769230769230769,13.80068998448604,1.9000949978640205,100.0,5.0,realtime
0.6168437525629997,0.4229523572793188,6,1.344499945640564,1,33,3,0,6,0,0,0,5,19,0,19,0.0,5.4714017706701235,1.67181720770476,120.0,5.0,realtime
0.4586666652134487,0.2602829620075557,1,1.3889999389648438,0,22,2,2,3,0,0,0,2,13,0,13,0.0,18.687707700405273,2.2840531633828665,140.0,5.0,realtime
1.4082142795835222,3.066207644360184,3,5.1303333441416425,1,15,2,1,2,0,0,0,3,7,0,7,0.0,5.478062412893019,0.760842001790697,0.0,5.0,realtime
0.6040303056890314,0.504666253670759,5,1.5058000087738037,1,34,2,4,5,0,0,0,4,19,1,18,0.0,16.25445234404587,1.7057141348690106,20.0,5.0,realtime
0.5859999945669463,0.417535414435937,4,1.4369999766349792,1,34,5,3,6,0,0,0,4,16,0,16,0.0,16.134036761437784,1.7581963137464254,40.0,5.0,realtime
0.5309444467226664,0.4091737276240252,3,1.6363333861033122,1,37,3,4,7,0,0,0,2,21,0,21,0.0,18.83436216675113,1.9357538893605328,60.0,5.0,realtime
0.645633331934611,0.547160791329802,5,1.7092000007629395,2,31,1,4,5,0,0,0,2,19,1,18,0.0,16.10821419153945,1.600495640826035,80.0,5.0,realtime
0.5240810819574304,0.3615160488910472,3,1.521666685740153,0,38,5,2,2,0,0,0,5,24,0,24,0.0,10.520344472119984,1.959672009512546,100.0,5.0,realtime
0.5680857113429478,0.4537289517750933,3,1.8493332862854004,1,36,2,4,7,0,0,0,0,23,1,22,0.0,17.50238906617163,1.8105919723625823,120.0,5.0,realtime
0.5262083411216736,0.332386477677175,3,1.2483332951863606,0,25,2,4,4,0,0,0,2,13,0,13,0.0,24.70504358081631,1.9795707997448964,140.0,5.0,realtime
0.5342972922969509,0.3446378821407503,3,1.3516666889190674,0,38,3,5,1,0,0,0,5,24,0,24,0.0,17.603318491417852,1.922201444465168,0.0,4.0,realtime
0.7667199993133544,0.588229312662974,5,1.7956000328063966,1,26,3,3,6,0,0,0,3,11,0,11,0.0,15.025041749682906,1.3564273801797069,20.0,4.0,realtime
0.7772399997711181,0.5761525364029582,6,1.5931666294733684,1,26,3,4,5,0,0,0,2,12,0,12,0.0,17.291956157631894,1.33806803600723,40.0,4.0,realtime
0.5539999935362074,0.3928016648180521,3,1.603333314259847,1,37,4,3,2,0,0,0,6,22,0,22,0.0,12.635379208795074,1.8551945663707052,60.0,4.0,realtime
0.546777778201633,0.4100848223967548,4,1.4232500195503237,1,37,4,3,5,0,0,0,5,20,0,20,0.0,14.631172514567467,1.8796992466631817,80.0,4.0,realtime
0.4646976770356644,0.2543211719682828,3,1.1456665992736816,0,44,5,5,1,0,0,0,6,27,0,27,0.0,18.61675497472676,2.2019817712042404,100.0,4.0,realtime
0.4594878045524039,0.2192656226746107,1,1.0900001525878906,0,42,5,4,1,0,0,0,5,27,0,27,0.0,16.561388620474464,2.229417698910024,120.0,4.0,realtime
0.5043846154824282,0.3460332592014492,3,1.4676665465037029,0,40,6,2,4,0,0,0,7,21,0,21,0.0,12.200701537972549,2.0334502563287584,0.0,4.0,realtime
0.637161293337422,0.361484167118221,4,1.2897499799728394,0,32,4,3,3,1,0,0,6,15,0,15,0.1428571428571428,13.36573505218901,1.6200890972350313,20.0,4.0,realtime
1.235437497496605,1.5941357021024876,6,2.5306666692097983,2,17,3,2,0,0,0,0,5,7,0,7,0.0,7.891941129969462,0.8600192257018003,40.0,4.0,realtime
0.5054358946971405,0.3508237594422923,3,1.4103333155314128,1,40,4,4,5,0,0,0,5,22,0,22,0.0,17.65422087488201,2.029220790216323,60.0,4.0,realtime
0.5211891934678361,0.2951358392851746,3,1.1186665693918865,0,38,3,3,4,0,0,0,6,22,0,22,0.0,13.690105674793625,1.970545513796052,80.0,4.0,realtime
0.534243242160694,0.3799708854350321,4,1.446250081062317,0,38,6,2,2,0,0,0,7,21,0,21,0.0,10.92730310303464,1.9223959162746125,100.0,4.0,realtime
0.5102307735345303,0.3200862026846958,4,1.1957499980926514,0,40,2,4,6,0,0,0,3,25,0,25,0.0,16.885270474187816,2.0101512469271214,120.0,4.0,realtime
0.4925000071525574,0.3308549126202242,0,0.0,0,5,1,1,1,0,0,0,0,2,0,2,0.0,42.63959328937637,2.538071029129546,140.0,4.0,realtime
0.6187499985098839,0.5515638274091229,4,1.7795000672340393,1,33,3,3,1,0,0,0,6,20,0,20,0.0,11.51515154288309,1.6666666706804474,0.0,5.0,realtime
0.486585367016676,0.4246596121850012,2,1.994499921798706,1,42,4,1,0,0,0,0,7,30,0,30,0.0,5.413533821647248,2.1052631528628187,20.0,5.0,realtime
0.523394735235917,0.3271912310027749,3,1.3610000610351562,0,39,5,2,3,0,0,0,8,21,0,21,0.0,10.860274556933913,1.9608829061130673,40.0,5.0,realtime
0.5232631595511186,0.3656184378546077,4,1.4085000157356262,1,39,4,3,2,0,0,0,6,24,0,24,0.0,12.673506296635374,1.961375974479284,60.0,5.0,realtime
0.5170789455112658,0.2978225090821777,5,1.1068000793457031,0,39,5,2,1,0,0,0,6,25,0,25,0.0,9.7714896783344,1.9848338409116744,80.0,5.0,realtime
0.4845609723067865,0.223747642275565,1,1.008000135421753,0,42,5,0,2,0,0,0,7,28,0,28,0.0,4.228117006723663,2.114058503361832,100.0,5.0,realtime
0.5589333375295004,0.3311342910810834,2,1.218999981880188,0,16,2,2,0,0,0,0,2,10,0,10,0.0,17.175572390139127,1.9083969322376808,120.0,5.0,realtime
0.4641860473987668,0.2414381705347636,3,1.1426666577657063,0,44,5,2,2,0,0,0,8,27,0,27,0.0,10.220440862230516,2.204408813422269,0.0,5.0,realtime
0.5741764657637652,0.3041867886869566,4,1.1894999742507937,0,35,5,3,2,0,0,0,8,17,0,17,0.0,13.523204703321284,1.792849108394867,20.0,5.0,realtime
0.5340270287281758,0.2993508971852474,4,1.1997499465942385,0,38,5,2,3,0,0,0,7,21,0,21,0.0,10.9317272793122,1.9231742435827013,40.0,5.0,realtime
0.5513888862397935,0.3779276783751821,4,1.3960000276565552,1,37,4,2,2,0,0,0,9,20,0,20,0.0,9.67254412707535,1.863979857821812,60.0,5.0,realtime
0.4219787222273806,0.2528534695694114,1,1.6559998989105225,0,48,6,3,5,0,0,0,7,27,0,27,0.0,15.731356873400408,2.420208749753909,80.0,5.0,realtime
0.4379333337148031,0.2269794917409701,1,1.2249999046325684,0,46,5,3,2,0,0,0,8,28,0,28,0.0,13.396255126099256,2.334195968941537,100.0,5.0,realtime
0.4789998531341553,0.0,0,0.0,0,2,1,1,0,0,0,0,0,0,0,0,0.0,150.3131984882565,4.175366624673792,120.0,5.0,realtime
0.4760975605104027,0.2636317479425247,2,1.255000114440918,0,42,4,3,2,1,0,0,7,25,0,25,0.1666666666666666,12.9098360781883,2.1516393463647163,0.0,5.0,realtime
0.5439722273084853,0.3868863628050702,5,1.330600023269653,0,37,4,4,6,0,0,0,3,20,1,19,0.0,18.38329145860791,1.8893938443569247,20.0,5.0,realtime
0.4991750001907348,0.29821389994197,1,1.5460000038146973,0,41,6,3,3,0,0,0,8,21,0,21,0.0,14.423799263282174,2.053388089564476,40.0,5.0,realtime
0.5392222205797831,0.3151326567537029,3,1.2123334407806396,0,37,4,5,6,0,0,0,4,18,0,18,0.0,21.63610144649162,1.9060375083814045,60.0,5.0,realtime
0.5085128209529779,0.3404862563964345,4,1.268000066280365,0,40,4,3,3,0,0,0,6,24,0,24,0.0,13.31181927044612,2.0169423137039577,80.0,5.0,realtime
0.5873939340764825,0.4306320170105291,5,1.449999952316284,0,34,4,2,5,0,0,0,4,19,0,19,0.0,11.762278274040362,1.7540239531463702,100.0,5.0,realtime
0.554166661368476,0.2617302647656784,2,1.0429999828338623,0,19,3,5,0,0,0,0,2,9,0,9,0.0,33.68421084835856,1.904761922972657,120.0,5.0,realtime
0.473571431069147,0.3065223657519879,4,1.1985000371932983,0,43,4,1,3,0,0,0,7,28,0,28,0.0,7.23981896634051,2.161890385782236,0.0,5.0,realtime
0.4403333293067084,0.3008042162276022,2,1.4749999046325684,0,46,5,1,1,0,0,0,8,31,0,31,0.0,6.661620045777091,2.3214736523162585,20.0,5.0,realtime
0.7570769236637995,0.7771824585628496,6,1.8660000165303547,2,27,5,3,1,0,0,0,4,14,0,14,0.0,12.802275950246536,1.3716724232407,40.0,5.0,realtime
0.4988750040531158,0.2700217687918325,2,1.2855000495910645,0,41,3,1,0,9,0,0,9,19,0,19,3.0,4.810824315712697,2.054622884835631,60.0,5.0,realtime
0.6396451611672679,0.5005456754959681,5,1.5820000171661377,1,32,4,4,3,0,0,0,7,14,0,14,0.0,16.339704476389684,1.6137979729767589,80.0,5.0,realtime
0.4970512818067502,0.3279228137837416,4,1.2577500343322754,0,40,4,3,6,0,0,0,3,24,0,24,0.0,15.475883422625202,2.0634511230166934,100.0,5.0,realtime
0.5841000080108643,0.4416323879173249,2,1.6630001068115234,0,21,3,2,1,0,0,0,4,11,0,11,0.0,14.381098929626722,1.7976373662033402,120.0,5.0,realtime
0.4635581360306851,0.2516496383450464,1,1.318000078201294,0,44,3,4,2,0,0,0,3,32,1,31,0.0,15.05041901709754,2.207394789174306,0.0,3.0,realtime
0.5495277775658501,0.423043613467628,4,1.5527499318122864,0,37,3,7,4,0,0,0,2,21,0,21,0.0,25.476419157578206,1.870292676250781,20.0,3.0,realtime
0.4682619060788835,0.3017868805674842,2,1.3320001363754272,0,43,3,3,6,0,0,0,2,29,0,29,0.0,14.64381955509253,2.1864036141283987,40.0,3.0,realtime
0.4844146356350038,0.3228707181739479,3,1.4199999968210857,0,42,4,3,6,0,0,0,4,25,0,25,0.0,15.104979561858174,2.1146971386601443,60.0,3.0,realtime
0.4479999975724654,0.2506452055575232,2,1.1814998388290403,0,45,3,3,6,0,0,0,6,27,0,27,0.0,14.610389689557524,2.2828733889933637,80.0,3.0,realtime
0.6031212084221117,0.401769110738833,4,1.422749936580658,1,34,3,4,8,1,0,0,4,14,0,14,0.0909090909090909,18.690649765441066,1.708285193615581,100.0,3.0,realtime
0.449999988079071,0.3098182187230224,0,0.0,0,5,1,1,1,0,0,0,0,2,0,2,0.0,46.66666790291118,2.7777778513637608,120.0,3.0,realtime
0.4833658555658852,0.388970792359955,3,1.684333324432373,1,42,4,4,9,0,0,0,2,23,0,23,0.0,19.981834616883372,2.1192854896694486,0.0,4.0,realtime
0.4827804914334925,0.2404017132492455,0,0.0,0,42,3,3,5,4,0,0,3,24,0,24,0.5,13.943619173767972,2.121855091660344,20.0,4.0,realtime
0.4649302294087964,0.2795240874466791,3,1.2396666208902996,0,44,4,4,6,0,0,0,3,27,0,27,0.0,18.007203003129604,2.2008803670491734,40.0,4.0,realtime
0.4617674461630888,0.3023319388464383,2,1.307999849319458,0,44,5,2,5,0,0,0,6,26,0,26,0.0,12.08702647883487,2.2159548544530594,60.0,4.0,realtime
0.5102105266169498,0.2970061793783849,4,1.1512500643730164,0,39,2,2,5,0,0,0,3,27,1,26,0.0,10.521972347822652,2.0115535370837425,80.0,4.0,realtime
0.4984999957837556,0.2663016840407486,3,1.064333438873291,0,39,4,3,7,0,0,0,3,22,1,21,0.0,16.470464162954816,2.058808020369352,100.0,4.0,realtime
0.6047499999403954,0.709393794656559,2,2.725000023841858,1,33,4,3,5,0,0,0,4,17,0,17,0.0,14.882182721599085,1.705250103516562,0.0,4.0,realtime
0.7003928593226841,0.4578053244923164,7,1.388857126235962,0,29,3,3,5,0,0,0,3,15,0,15,0.0,14.073734085003691,1.478761914728649,20.0,4.0,realtime
0.971299993991852,0.8361228043841142,8,1.689249962568283,2,21,2,4,6,0,0,0,1,8,0,8,0.0,17.29640698437082,1.0810254365231762,40.0,4.0,realtime
0.5624062493443489,0.3927051421601925,5,1.2639999389648438,0,33,3,2,4,0,0,0,3,21,0,21,0.0,11.335222550304074,1.8336389419609531,60.0,4.0,realtime
0.5078974381471292,0.2483471436074819,3,1.1256666978200276,0,40,3,4,6,0,0,0,6,21,0,21,0.0,17.568659049806154,2.0193860976788685,80.0,4.0,realtime
0.4622857173283894,0.3013796939895937,1,2.0329999923706055,1,43,4,2,8,1,0,0,3,25,0,25,0.0833333333333333,13.59703328504342,2.2146683002154055,100.0,4.0,realtime
0.5493235307581285,0.262408862658926,1,1.3029999732971191,0,35,3,5,8,1,0,0,1,17,1,16,0.0909090909090909,23.130052949680906,1.873962623238036,120.0,4.0,realtime
0.6971333344777425,0.3093033051780457,3,1.131999969482422,0,16,1,5,5,1,0,0,0,4,0,4,0.1666666666666666,35.5742564205152,1.5300755449683956,140.0,4.0,realtime
0.9235714276631674,0.7200506824238395,7,1.7517142977033342,2,22,2,4,4,0,0,0,2,10,0,10,0.0,16.086620278774323,1.1343129683751123,0.0,4.0,realtime
0.9463000059127809,0.5426044261976158,7,1.5317142690931047,1,21,3,0,7,0,0,0,3,8,0,8,0.0,6.340483950660581,1.1095846913656018,20.0,4.0,realtime
0.7552799987792969,0.4350647878088138,8,1.312874972820282,0,26,1,2,9,0,0,0,0,14,0,14,0.0,12.71051797414968,1.3769727805328815,40.0,4.0,realtime
0.5959696914210464,0.4260135958279762,4,1.5212499499320984,1,34,3,6,3,1,0,0,3,18,0,18,0.1666666666666666,21.96572959892435,1.7287842739894166,60.0,4.0,realtime
0.5700000013623919,0.4180510816834878,4,1.569499969482422,0,36,4,2,7,0,0,0,4,19,0,19,0.0,12.631578917176912,1.804511273882416,80.0,4.0,realtime
0.5068205136519212,0.3909599295760308,4,1.4842499494552612,0,40,2,3,6,0,0,0,3,26,0,26,0.0,13.963371423011164,2.0236770178277053,100.0,4.0,realtime
0.5623714310782296,0.4906592263749335,4,1.6364999413490295,1,36,5,0,7,0,0,0,4,20,0,20,0.0,7.315957900630606,1.8289894751576512,120.0,4.0,realtime
0.5836470617967493,0.3504083943562582,4,1.3422499895095823,0,35,4,4,6,0,0,0,3,18,0,18,0.0,18.141503636670272,1.7637572980096097,140.0,4.0,realtime
0.9735263146852192,1.2027608225044932,6,1.9836666186650591,1,20,2,4,5,0,0,0,0,9,0,9,0.0,17.5163540232204,1.0812564211864444,0.0,4.0,realtime
0.9971500039100648,0.9732092029918742,5,2.2926000118255616,2,21,1,3,7,0,0,0,0,10,0,10,0.0,13.839442356603204,1.053001048871983,20.0,4.0,realtime
0.5599714279174804,0.3736545965203795,4,1.3157500624656675,0,36,2,5,5,0,0,0,1,23,0,23,0.0,19.5928363920835,1.8368284117578275,40.0,4.0,realtime
0.5058611101574368,0.2695391868366601,2,1.090499997138977,0,37,2,2,9,0,0,0,1,23,0,23,0.0,13.837790372581562,2.0317390626409435,60.0,4.0,realtime
0.5353783787907781,0.3399779554920739,5,1.2775999069213868,0,38,3,2,4,0,0,0,5,24,0,24,0.0,10.29834922726335,1.9183199540980749,80.0,4.0,realtime
0.548138890001509,0.3575302753368348,5,1.2515999794006347,0,37,2,4,4,0,0,0,3,24,0,24,0.0,15.811077857735672,1.8750316690263455,100.0,4.0,realtime
1.0439411752364214,0.9083994106203565,6,1.9923332929611208,2,18,3,1,2,0,0,0,2,10,0,10,0.0,6.761706211859258,1.0142559317788886,120.0,4.0,realtime
0.9478095258985249,0.6109247772084127,9,1.4445556004842122,1,22,2,3,4,0,0,0,3,10,0,10,0.0,12.660771676275342,1.1053054638018154,140.0,4.0,realtime
0.5385500073432923,0.3478106475105367,3,1.2026666800181072,0,21,2,2,4,0,0,0,1,12,0,12,0.0,17.825642687032026,1.9496796688941276,160.0,4.0,realtime
0.4844390241111197,0.2660286856323934,1,1.5399999618530271,0,42,4,0,5,0,0,0,4,29,0,29,0.0,5.437518883406881,2.1145906768804537,0.0,5.0,realtime
0.8633636344562877,1.100956681044758,1,4.128999948501587,1,12,2,2,1,0,0,0,1,6,0,6,0.0,16.426239901509554,1.263556915500735,20.0,5.0,realtime
0.4851999998092651,0.2750969315078955,2,1.2584999799728394,0,41,1,2,9,1,0,0,1,27,0,27,0.1,12.366034629758106,2.1125309159170103,40.0,5.0,realtime
0.597093753516674,0.4393050594605154,3,1.631333351135254,1,33,3,4,7,0,0,0,2,17,0,17,0.0,18.84126225360996,1.727115706580913,60.0,5.0,realtime
0.71724999944369,0.6551701389183328,4,2.0190001130104065,2,25,3,2,2,0,0,0,3,15,1,14,0.0,10.456605096991446,1.452306263471034,80.0,5.0,realtime
1.0180000066757202,0.921693393029592,5,2.1938000202178953,3,17,2,2,3,0,0,0,1,9,0,9,0.0,11.05108047762876,1.043713156220494,100.0,5.0,realtime
0.7395555531537091,0.6519521674758301,6,1.7424999872843423,2,28,2,2,2,0,0,0,3,19,0,19,0.0,8.413461565785845,1.4022435942976408,120.0,5.0,realtime
0.7388888906549524,0.5364120361816828,7,1.5732857159205846,0,28,1,1,5,0,0,0,3,18,0,18,0.0,6.616541337568859,1.4035087685752123,140.0,5.0,realtime
0.5339565173439358,0.4094346164143772,2,1.630000114440918,1,24,4,2,1,0,0,0,3,14,0,14,0.0,14.65678702724916,1.954238270299888,160.0,5.0,realtime
